party,first_name,last_name,elected_appointed,birth_year_x,gender,race_ethnicity,religion,lgbtq,pre_election_incumbent,period,military_service,is_vet,district,state,birthday,type,senate_class,twitter,twitter_id,govtrack_id,birth_year_y,age,ideology,christian,since_first_elected,ideology_cluster,2014_2018_acs_citizen_adult_population_white,2014_2018_acs_citizen_adult_population_black,2014_2018_acs_citizen_adult_population_latino,2014_2018_acs_citizen_adult_population_asian_and_pacific_islander,2014_2018_acs_citizen_adult_population_native,2014_2018_acs_citizen_adult_population_other,2010_census_adult_population_by_race_white,2010_census_adult_population_by_race_black,2010_census_adult_population_by_race_latino,2010_census_adult_population_by_race_asian_and_pacific_islander,2010_census_adult_population_by_race_native,2010_census_adult_population_by_race_other,2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_high_school_or_greater,2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_hs_rank,2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_bachelor's_degree_or_higher,2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_ba_rank_(bachelor's_degree_share),2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_white_ba_(bachelor's_degree_or_higher_among_whites_only),2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_white_ba_rank_(bachelor's_degree_share),median_income,income_rank,white_income,white_rank,non_college_white_share,is_border,population_white_percentage,avgmaxaddown (cd),avgmaxadup (cd),providercount (cd),percentage_adv_tech (cd),avgmaxaddown (state),avgmaxadup (state),providercount (state),percentage_adv_tech (state),cd_urban_pop_ratio,total_district_population,(cd) perc_estimate_households_income_$20000_less_with_internet,"(cd) perc_estimate_households_income_$75,000_more_with_internet","(cd) perc_estimate_households_income_$75,000_more_without_internet","(cd) perc_estimate_households_income_between_$20000_$74,999_with_internet","(cd) perc_estimate_households_income_between_$20000_$74,999_without_internet",(cd) perc_estimate_households_with_internet,(cd) perc_estimate_households_with_internet_broadband_any,(cd) perc_estimate_households_without_internet,(cd) perc_households_income_$20000_less_without_internet,(state) perc_estimate_households_income_$20000_less_with_internet,"(state) perc_estimate_households_income_$75,000_more_with_internet","(state) perc_estimate_households_income_$75,000_more_without_internet","(state) perc_estimate_households_income_between_$20000_$74,999_with_internet","(state) perc_estimate_households_income_between_$20000_$74,999_without_internet",(state) perc_estimate_households_with_internet,(state) perc_estimate_households_with_internet_broadband_any,(state) perc_estimate_households_without_internet,(state) perc_households_income_$20000_less_without_internet,state_urban_pop_ratio,total_state_population,state_code,current_dollar_gdp_2021,current_dollar_gdp_2022,real_gdp_2021,real_gdp_2022,2022_nominal_gdp_per_capita,2022_real_gdp_per_capita,2021_nominal_gdp_per_capita,2021_real_gdp_per_capita
Democratic,Jim,Cooper,1982-01-01,1954,M,White,Christian,No,Won,116,no,No,5,TN,1954-06-19,rep,,,,400081,1954.0,69.0,0.3028882813177679,Yes,41,Left Centrist,68.0,25.0,3.3,1.9,0.2,1.5,65.0,23.1,7.5,2.7,0.3,1.4,88.1,259,37.8,105,43.5,106,56053,246,64514,229,38.5,no,68.06806806806807,215.9736711808089,60.47236733670832,7.0,0.2602203216252872,191.95294919165195,56.07825011314858,5.0,0.2219799783832784,0.8783290787633383,817945.0,9.057105396231329,41.92594072957071,1.5951600156245742,38.16181123939816,5.607889804359741,89.26113326611133,89.1448573652002,10.738866733888672,3.535816913904357,9.44686919953542,36.74393296986416,1.8992197266208068,37.6039272395731,8.063976484027096,83.96675079354767,83.79472940897269,16.033249206452325,6.070052995804421,0.6637632971114684,6903474.0,TN,427125000000.0,475755000000.0,352461000000.0,367776000000.0,68915.0,53274.0,61871.0,51056.0
R,John,Rose,2018-01-01,1965,M,White,Christian,No,Open - Ran for governor,116,no,No,6,TN,1965-02-23,rep,,RepJohnRose,1.0813123100592538e+18,412818,1965.0,58.0,0.6113147768699785,Yes,5,Right Centrist,92.1,4.2,1.7,0.6,0.3,1.1,91.5,3.8,2.9,0.7,0.3,0.8,86.7,297,22.0,350,22.0,400,52980,292,53310,372,71.8,no,92.10000000000001,226.40059597488332,107.40685132495284,5.0,0.2400744777827343,191.95294919165195,56.07825011314858,5.0,0.2219799783832784,0.4941019689204318,778904.0,8.793554257417036,37.74256943481364,2.1857886529764543,36.68620639500468,8.616309866491676,83.38266184543883,83.22233008723536,16.617338154561168,5.815239635093036,9.44686919953542,36.74393296986416,1.8992197266208068,37.6039272395731,8.063976484027096,83.96675079354767,83.79472940897269,16.033249206452325,6.070052995804421,0.6637632971114684,6903474.0,TN,427125000000.0,475755000000.0,352461000000.0,367776000000.0,68915.0,53274.0,61871.0,51056.0
R,Mark,Green,2018-01-01,1964,M,White,Christian,No,Open - Elected to Senate,116,Army,Yes,7,TN,1964-11-08,rep,,RepMarkGreen,1.0804772889558262e+18,412819,1964.0,58.0,0.7449280307201557,Yes,5,Right Centrist,83.5,10.2,3.3,1.3,0.3,1.4,84.3,9.4,3.3,1.5,0.3,1.2,88.4,245,29.4,216,30.2,272,56857,238,59075,290,58.2,no,83.5,126.82338888888889,32.54751282186949,4.0,0.2046772715105007,191.95294919165195,56.07825011314858,5.0,0.2219799783832784,0.5478997540198087,828523.0,8.21653666980798,43.35178018834506,1.912524478842928,34.72353110233326,6.777214123874642,86.4836685180358,86.29184796048631,13.516331481964189,4.826592879246619,9.44686919953542,36.74393296986416,1.8992197266208068,37.6039272395731,8.063976484027096,83.96675079354767,83.79472940897269,16.033249206452325,6.070052995804421,0.6637632971114684,6903474.0,TN,427125000000.0,475755000000.0,352461000000.0,367776000000.0,68915.0,53274.0,61871.0,51056.0
R,David,Kustoff,2016-01-01,1966,M,White,Jewish,No,Won,116,no,No,8,TN,1966-10-08,rep,,RepDavidKustoff,8.160121245059318e+17,412724,1966.0,56.0,0.7186681538477252,No,7,Right Centrist,76.4,19.5,1.7,1.2,0.2,1.0,76.7,18.6,2.2,1.5,0.2,0.8,88.5,239,29.3,219,30.7,260,57726,223,62207,251,52.9,no,76.39999999999999,176.99428935596256,58.41379708692489,5.0,0.2185437551282508,191.95294919165195,56.07825011314858,5.0,0.2219799783832784,0.5638731032224202,683990.0,9.359470440821609,39.70764243135523,1.8541543204855584,35.02016058750392,7.685812446499882,84.3165735135198,84.08727345968077,15.683426486480206,6.143459719494765,9.44686919953542,36.74393296986416,1.8992197266208068,37.6039272395731,8.063976484027096,83.96675079354767,83.79472940897269,16.033249206452325,6.070052995804421,0.6637632971114684,6903474.0,TN,427125000000.0,475755000000.0,352461000000.0,367776000000.0,68915.0,53274.0,61871.0,51056.0
Democratic,Steve,Cohen,2006-01-01,1949,M,White,Jewish,No,Won,116,no,No,9,TN,1949-05-24,rep,,RepCohen,162069635.0,412236,1949.0,74.0,0.1605127720609353,No,17,Far Left,28.3,67.4,2.0,1.2,0.1,1.0,30.2,61.1,5.7,1.8,0.2,0.9,85.4,333,24.0,316,40.0,142,39903,423,57061,317,17.0,no,28.300000000000004,209.36390573383764,23.579775924918387,6.0,0.1986726846682498,191.95294919165195,56.07825011314858,5.0,0.2219799783832784,0.970600798639722,725735.0,12.434317666551948,27.374232301693457,2.093319472483493,39.3121848933294,9.583500384957905,79.24668882983441,79.12073486157482,20.753311170165585,9.076491312724189,9.44686919953542,36.74393296986416,1.8992197266208068,37.6039272395731,8.063976484027096,83.96675079354767,83.79472940897269,16.033249206452325,6.070052995804421,0.6637632971114684,6903474.0,TN,427125000000.0,475755000000.0,352461000000.0,367776000000.0,68915.0,53274.0,61871.0,51056.0
R,Louie,Gohmert,2004-01-01,1953,M,White,Christian,No,Won,116,Army,Yes,1,TX,1953-08-18,rep,,,,400651,1953.0,70.0,0.7472125893879006,Yes,19,Right Centrist,70.3,18.6,8.9,0.9,0.3,0.9,68.3,17.2,12.3,0.9,0.4,0.9,83.5,360,20.8,372,25.1,354,49465,348,56248,331,52.7,mexico_border,70.37037037037035,92.03566654732067,8.669349751552796,5.0,0.1441135301212243,127.46225254146604,23.200626984126984,6.0,0.1886662110977915,0.5562124407619249,717867.0,10.19121574872542,34.24876214183284,2.4594821288454773,38.44569078476922,8.4989930927321,83.18870717745146,82.88566867532748,16.811292822548538,5.85281760097096,8.624276284678322,43.29112161151999,2.0054246542056404,35.031825796953626,6.424304763526916,87.085125387995,86.94722369315193,12.914874612004986,4.485145194272431,0.8382134621166842,29144348.0,TX,2051769000000.0,2355960000000.0,1815064000000.0,1876328000000.0,80838.0,64381.0,70400.0,62278.0
R,Dan,Crenshaw,2018-01-01,1984,M,White,Christian,No,Open - Retired,116,Navy,Yes,2,TX,1984-03-14,rep,,RepDanCrenshaw,1.0808949313114316e+18,412820,1984.0,39.0,0.7844473619549559,Yes,5,Right Centrist,57.4,12.6,21.8,6.6,0.2,1.4,54.3,9.2,27.8,7.3,0.3,1.2,88.8,229,41.3,72,50.7,57,78481,69,94871,46,28.3,mexico_border,57.4,212.02730077777315,62.5876344924705,6.0,0.279252896004165,127.46225254146604,23.200626984126984,6.0,0.1886662110977915,0.9871508995419656,762389.0,6.982703167591272,53.846208521541975,1.2701639414175088,32.01424403211304,3.715958078192913,93.02760314306936,92.84315572124628,6.972396856930639,1.986274837320217,8.624276284678322,43.29112161151999,2.0054246542056404,35.031825796953626,6.424304763526916,87.085125387995,86.94722369315193,12.914874612004986,4.485145194272431,0.8382134621166842,29144348.0,TX,2051769000000.0,2355960000000.0,1815064000000.0,1876328000000.0,80838.0,64381.0,70400.0,62278.0
R,Van,Taylor,2018-01-01,1972,M,White,Christian,No,Open - Retired,116,Marine Corps,Yes,3,TX,1972-08-01,rep,,,,412821,1972.0,51.0,0.6512908057102367,Yes,5,Right Centrist,67.6,10.0,9.9,10.4,0.4,1.7,65.3,8.1,12.8,11.8,0.4,1.6,94.0,21,53.9,19,55.0,39,94366,28,101456,31,30.5,mexico_border,67.59999999999998,219.99527595321325,71.61992095085421,8.0,0.2447494259653262,127.46225254146604,23.200626984126984,6.0,0.1886662110977915,0.9729638733443507,908859.0,4.964404005025317,65.03883199451784,1.3423053006941537,25.164972525729368,2.144642834481796,95.2440324361366,95.16820852527252,4.755967563863403,1.2690194286874532,8.624276284678322,43.29112161151999,2.0054246542056404,35.031825796953626,6.424304763526916,87.085125387995,86.94722369315193,12.914874612004986,4.485145194272431,0.8382134621166842,29144348.0,TX,2051769000000.0,2355960000000.0,1815064000000.0,1876328000000.0,80838.0,64381.0,70400.0,62278.0
R,Lance,Gooden,2018-01-01,1982,M,White,Christian,No,Open - Retired,116,no,No,5,TX,1982-12-01,rep,,,,412822,1982.0,40.0,0.7894817914594331,Yes,5,Right Centrist,65.4,16.5,14.8,1.5,0.5,1.2,62.5,13.3,20.9,1.8,0.4,1.0,80.5,392,20.4,380,25.1,355,51869,316,58881,296,49.0,mexico_border,65.46546546546547,85.20093155988232,10.434045413106803,6.0,0.1786933677711536,127.46225254146604,23.200626984126984,6.0,0.1886662110977915,0.6258593701741543,760878.0,8.436604274474348,37.33335898274436,2.4627281996037165,38.45141680934152,8.520093107362023,84.41144220225844,84.22138006656023,15.58855779774157,4.60573649077583,8.624276284678322,43.29112161151999,2.0054246542056404,35.031825796953626,6.424304763526916,87.085125387995,86.94722369315193,12.914874612004986,4.485145194272431,0.8382134621166842,29144348.0,TX,2051769000000.0,2355960000000.0,1815064000000.0,1876328000000.0,80838.0,64381.0,70400.0,62278.0
R,Ron,Wright,2018-01-01,1953,M,White,Christian,No,Open - Retired,116,no,No,6,TX,1953-04-08,rep,,,,412823,1953.0,70.0,0.9127514700488168,Yes,5,Far Right,57.1,20.5,16.0,4.4,0.3,1.7,58.5,17.0,17.9,4.9,0.4,1.3,88.2,253,29.7,210,34.1,210,68263,132,76573,128,37.6,mexico_border,57.10000000000001,101.47920634920636,25.232118857165275,7.0,0.1194313347352915,127.46225254146604,23.200626984126984,6.0,0.1886662110977915,0.8759898023149375,762527.0,6.294146389133197,50.34613505325907,1.5561418938727647,34.733118342617026,4.490178833186749,91.50786670575587,91.37339978500928,8.492133294244113,2.445812567184599,8.624276284678322,43.29112161151999,2.0054246542056404,35.031825796953626,6.424304763526916,87.085125387995,86.94722369315193,12.914874612004986,4.485145194272431,0.8382134621166842,29144348.0,TX,2051769000000.0,2355960000000.0,1815064000000.0,1876328000000.0,80838.0,64381.0,70400.0,62278.0
Democratic,Lizzie,Fletcher,2018-01-01,1975,F,White,Christian,No,Lost,116,no,No,7,TX,1975-02-13,rep,,RepFletcher,1.075904377221722e+18,412824,1975.0,48.0,0.4011883162440349,Yes,5,Centrist,54.9,14.3,20.0,9.2,0.2,1.4,50.9,10.7,27.1,9.6,0.2,1.5,89.1,211,49.2,28,61.8,20,75170,81,99458,35,21.0,mexico_border,54.89999999999999,224.671363911072,70.04927297513126,6.0,0.2869544759440066,127.46225254146604,23.200626984126984,6.0,0.1886662110977915,0.9998710368636166,907237.0,7.945461326517926,48.805810057158055,1.5831943171534886,34.66981609388146,4.710841527337279,91.50435262791176,91.42108747755744,8.49564737208825,2.2016115275974824,8.624276284678322,43.29112161151999,2.0054246542056404,35.031825796953626,6.424304763526916,87.085125387995,86.94722369315193,12.914874612004986,4.485145194272431,0.8382134621166842,29144348.0,TX,2051769000000.0,2355960000000.0,1815064000000.0,1876328000000.0,80838.0,64381.0,70400.0,62278.0
R,Kevin,Brady,1996-01-01,1955,M,White,Christian,No,Won,116,no,No,8,TX,1955-04-11,rep,,,,400046,1955.0,68.0,0.5944381138274281,Yes,27,Centrist,73.1,9.2,13.8,2.2,0.3,1.3,71.8,8.3,16.6,2.0,0.4,1.0,86.9,293,31.1,189,34.1,209,70669,109,76743,126,48.1,mexico_border,73.17317317317318,134.7462956349206,39.36664081632653,5.0,0.2261974015900717,127.46225254146604,23.200626984126984,6.0,0.1886662110977915,0.6957621546112486,953528.0,7.3515261749716,51.172643693858674,2.065938704691196,31.69707428812644,4.78555332766359,90.4211336590332,90.22124415695671,9.578866340966794,2.727374308612009,8.624276284678322,43.29112161151999,2.0054246542056404,35.031825796953626,6.424304763526916,87.085125387995,86.94722369315193,12.914874612004986,4.485145194272431,0.8382134621166842,29144348.0,TX,2051769000000.0,2355960000000.0,1815064000000.0,1876328000000.0,80838.0,64381.0,70400.0,62278.0
Democratic,Al,Green,2004-01-01,1947,M,Black,Christian,No,Won,116,no,No,9,TX,1947-09-01,rep,,RepAlGreen,156333623.0,400653,1947.0,76.0,0.2215399362285228,Yes,19,Left Centrist,15.8,47.0,24.8,11.4,0.2,0.9,13.9,38.2,34.0,12.5,0.2,1.2,78.2,405,24.7,301,43.9,101,48091,364,62365,249,8.8,mexico_border,15.784215784215782,220.3103383958467,70.52614490682745,7.0,0.2482467553073334,127.46225254146604,23.200626984126984,6.0,0.1886662110977915,0.9993444072150804,674200.0,11.930612022727368,30.63128320862869,1.4675649308506853,43.99763849751498,6.936285490577018,86.68975133043868,86.55953372887105,13.310248669561323,4.906398248133618,8.624276284678322,43.29112161151999,2.0054246542056404,35.031825796953626,6.424304763526916,87.085125387995,86.94722369315193,12.914874612004986,4.485145194272431,0.8382134621166842,29144348.0,TX,2051769000000.0,2355960000000.0,1815064000000.0,1876328000000.0,80838.0,64381.0,70400.0,62278.0
R,Michael,McCaul,2004-01-01,1962,M,White,Christian,No,Won,116,no,No,10,TX,1962-01-14,rep,,RepMcCaul,26424123.0,400654,1962.0,61.0,0.6606485410287971,Yes,19,Right Centrist,63.5,11.4,19.0,4.5,0.2,1.4,61.8,9.5,22.8,4.4,0.3,1.2,89.0,215,39.8,84,46.7,84,75663,77,85938,80,33.9,mexico_border,63.49999999999999,74.82959940486865,10.036640211640211,7.0,0.1672745740800591,127.46225254146604,23.200626984126984,6.0,0.1886662110977915,0.7373561752675409,815577.0,6.755852842809365,52.45025505895071,2.3178271004357964,30.413837370359108,5.297793993446168,89.8395324482281,89.61994527211918,10.1604675517719,2.5448464578899364,8.624276284678322,43.29112161151999,2.0054246542056404,35.031825796953626,6.424304763526916,87.085125387995,86.94722369315193,12.914874612004986,4.485145194272431,0.8382134621166842,29144348.0,TX,2051769000000.0,2355960000000.0,1815064000000.0,1876328000000.0,80838.0,64381.0,70400.0,62278.0
R,Mike,Conaway,2004-01-01,1948,M,White,Christian,No,Won,116,Army,Yes,11,TX,1948-06-11,rep,,,,400655,1948.0,75.0,0.6980928027718025,Yes,19,Right Centrist,63.9,3.8,30.3,0.7,0.4,1.0,66.2,3.3,28.4,0.8,0.4,0.8,82.4,371,21.2,363,27.2,313,56714,241,59702,285,46.5,mexico_border,63.83616383616383,77.23085884781165,18.595247928476944,6.0,0.1337360122561099,127.46225254146604,23.200626984126984,6.0,0.1886662110977915,0.6825460534152291,772365.0,8.232502056121668,41.4040174526395,2.8116592553354613,34.86694453350433,7.115226452179489,84.69409091542718,84.50346404226549,15.305909084572814,5.379023377057864,8.624276284678322,43.29112161151999,2.0054246542056404,35.031825796953626,6.424304763526916,87.085125387995,86.94722369315193,12.914874612004986,4.485145194272431,0.8382134621166842,29144348.0,TX,2051769000000.0,2355960000000.0,1815064000000.0,1876328000000.0,80838.0,64381.0,70400.0,62278.0
R,Kay,Granger,1996-01-01,1943,F,White,Christian,No,Won,116,no,No,12,TX,1943-01-18,rep,,RepKayGranger,161743731.0,400157,1943.0,80.0,0.5597368136922872,Yes,27,Centrist,70.8,8.5,15.9,2.8,0.4,1.6,70.7,7.2,17.3,3.1,0.5,1.2,88.4,243,31.1,186,35.4,194,67078,139,73397,158,45.7,mexico_border,70.8,143.37594118304486,33.4963998520312,8.0,0.152330289280099,127.46225254146604,23.200626984126984,6.0,0.1886662110977915,0.8302361887495594,873709.0,6.959297685554669,48.97398244213887,1.5007182761372706,35.72737430167598,4.113966480446927,91.7465283320032,91.66065442936952,8.253471667996807,2.63878691141261,8.624276284678322,43.29112161151999,2.0054246542056404,35.031825796953626,6.424304763526916,87.085125387995,86.94722369315193,12.914874612004986,4.485145194272431,0.8382134621166842,29144348.0,TX,2051769000000.0,2355960000000.0,1815064000000.0,1876328000000.0,80838.0,64381.0,70400.0,62278.0
R,Mac,Thornberry,1994-01-01,1958,M,White,Christian,No,Won,116,no,No,13,TX,1958-07-15,rep,,,,400404,1958.0,65.0,0.5023234288288918,Yes,29,Centrist,72.5,5.5,18.6,1.4,0.6,1.4,71.2,5.2,20.3,1.6,0.6,1.0,83.7,359,20.5,379,24.9,359,52057,314,57044,319,54.5,mexico_border,72.5,86.33673323092677,28.1112298136646,6.0,0.1424758760293221,127.46225254146604,23.200626984126984,6.0,0.1886662110977915,0.6515248991514815,690145.0,9.53894323010464,35.44342039698514,2.248980856982552,37.8575828556407,9.143449038925574,82.99178800255815,82.83994648273048,17.008211997441844,5.615782101533718,8.624276284678322,43.29112161151999,2.0054246542056404,35.031825796953626,6.424304763526916,87.085125387995,86.94722369315193,12.914874612004986,4.485145194272431,0.8382134621166842,29144348.0,TX,2051769000000.0,2355960000000.0,1815064000000.0,1876328000000.0,80838.0,64381.0,70400.0,62278.0
R,Randy,Weber,2012-01-01,1953,M,White,Christian,No,Won,116,no,No,14,TX,1953-07-02,rep,,TXRandy14,1058051748.0,412574,1953.0,70.0,0.9379363739948652,Yes,11,Far Right,57.7,21.0,17.5,2.5,0.3,1.0,56.9,19.8,19.2,2.8,0.4,1.0,85.7,325,24.0,317,30.1,275,60706,192,75251,141,40.3,mexico_border,57.70000000000001,176.62996598639458,39.00104308390022,6.0,0.2265177934914548,127.46225254146604,23.200626984126984,6.0,0.1886662110977915,0.8730249039277337,801481.0,9.298248026623394,44.97373415110427,2.1703704722352097,33.583844440166125,5.693225886300503,88.01500316290327,87.85582661789378,11.98499683709673,4.121400478561017,8.624276284678322,43.29112161151999,2.0054246542056404,35.031825796953626,6.424304763526916,87.085125387995,86.94722369315193,12.914874612004986,4.485145194272431,0.8382134621166842,29144348.0,TX,2051769000000.0,2355960000000.0,1815064000000.0,1876328000000.0,80838.0,64381.0,70400.0,62278.0
Democratic,Veronica,Escobar,2018-01-01,1969,F,Hispanic,Christian,No,Open - Ran for Senate,116,no,No,16,TX,1969-09-15,rep,,RepEscobar,1.0755178065511548e+18,412825,1969.0,53.0,0.2406227366614753,Yes,5,Left Centrist,17.5,4.2,76.0,1.3,0.3,0.8,17.1,3.0,77.5,1.4,0.3,0.7,79.7,399,24.6,304,41.3,128,46212,384,61792,255,10.2,mexico_border,17.482517482517483,198.4476185890589,39.64292229011593,6.0,0.2503043515189264,127.46225254146604,23.200626984126984,6.0,0.1886662110977915,0.9654415846580872,792601.0,12.0178893966647,30.984630289557387,1.6327266309429485,41.78811353983996,6.37431797613996,84.92243797478811,84.79063322606204,15.077562025211884,7.070517418128973,8.624276284678322,43.29112161151999,2.0054246542056404,35.031825796953626,6.424304763526916,87.085125387995,86.94722369315193,12.914874612004986,4.485145194272431,0.8382134621166842,29144348.0,TX,2051769000000.0,2355960000000.0,1815064000000.0,1876328000000.0,80838.0,64381.0,70400.0,62278.0
R,Bill,Flores,2010-01-01,1954,M,Hispanic,Christian,No,Won,116,no,No,17,TX,1954-02-25,rep,,,,412480,1954.0,69.0,0.8444666191639494,Yes,13,Far Right,64.1,12.9,18.1,3.2,0.2,1.5,62.1,12.4,19.9,4.2,0.3,1.1,86.0,315,30.5,198,36.3,183,53336,285,60946,266,40.8,mexico_border,64.1,87.95888479385417,10.479781918873847,6.0,0.1749221519504745,127.46225254146604,23.200626984126984,6.0,0.1886662110977915,0.7484482409201166,794422.0,10.94140239859561,39.12713381222796,2.19075396702704,34.37391570217839,7.656473837718621,84.57265353657154,84.44245191300196,15.42734646342846,5.5801186586828,8.624276284678322,43.29112161151999,2.0054246542056404,35.031825796953626,6.424304763526916,87.085125387995,86.94722369315193,12.914874612004986,4.485145194272431,0.8382134621166842,29144348.0,TX,2051769000000.0,2355960000000.0,1815064000000.0,1876328000000.0,80838.0,64381.0,70400.0,62278.0
Democratic,Sheila,Jackson Lee,1994-01-01,1950,F,Black,Christian,No,Won,116,no,No,18,TX,1950-01-12,rep,,JacksonLeeTX18,80612021.0,400199,1950.0,73.0,0.1240148375235937,Yes,29,Far Left,22.8,45.0,26.8,4.2,0.1,1.1,20.0,41.0,34.0,3.7,0.2,1.0,76.7,409,22.6,342,50.3,62,46379,380,81561,97,11.3,mexico_border,22.800000000000004,220.8746441195961,62.94933275099014,7.0,0.2611186994036713,127.46225254146604,23.200626984126984,6.0,0.1886662110977915,0.9978797859201316,728701.0,12.440719091209882,34.571995777466164,1.896989081283776,37.52264885219556,7.372496809466038,84.67283240637161,84.5353637208716,15.327167593628385,6.057681702878571,8.624276284678322,43.29112161151999,2.0054246542056404,35.031825796953626,6.424304763526916,87.085125387995,86.94722369315193,12.914874612004986,4.485145194272431,0.8382134621166842,29144348.0,TX,2051769000000.0,2355960000000.0,1815064000000.0,1876328000000.0,80838.0,64381.0,70400.0,62278.0
R,Jodey,Arrington,2016-01-01,1972,M,White,Christian,No,Won,116,no,No,19,TX,1972-03-09,rep,,RepArrington,8.162846646588744e+17,412726,1972.0,51.0,0.7072697457584336,Yes,7,Right Centrist,61.2,6.1,30.1,1.1,0.4,1.1,62.2,5.7,29.4,1.4,0.4,0.9,82.0,379,22.3,346,30.0,278,49812,345,56522,329,42.8,mexico_border,61.199999999999996,127.46225254146604,65.41953861666494,6.0,0.1395099980834344,127.46225254146604,23.200626984126984,6.0,0.1886662110977915,0.7088313954045686,730248.0,10.29977485201366,34.6466965869951,2.359207956222882,38.10592392681945,8.27307021336872,83.16422383586563,83.0523953658282,16.835776164134373,6.20349799454277,8.624276284678322,43.29112161151999,2.0054246542056404,35.031825796953626,6.424304763526916,87.085125387995,86.94722369315193,12.914874612004986,4.485145194272431,0.8382134621166842,29144348.0,TX,2051769000000.0,2355960000000.0,1815064000000.0,1876328000000.0,80838.0,64381.0,70400.0,62278.0
Democratic,Joaquin,Castro,2012-01-01,1974,M,Hispanic,Christian,No,Won,116,no,No,20,TX,1974-09-16,rep,,JoaquinCastrotx,231510077.0,412576,1974.0,48.0,0.2715674030719381,Yes,11,Left Centrist,25.7,5.5,65.0,2.3,0.2,1.2,26.6,4.6,64.7,2.8,0.2,1.1,81.4,385,24.4,308,41.0,132,52104,312,65810,214,15.2,mexico_border,25.725725725725724,274.87246541547864,97.31414809336948,7.0,0.3692088689500474,127.46225254146604,23.200626984126984,6.0,0.1886662110977915,0.986919805152636,793032.0,10.117676160859425,36.064386175701465,1.9644497844370623,39.77948971658775,6.740405682380381,86.06403279383701,85.96155205314864,13.93596720616298,5.231111739345537,8.624276284678322,43.29112161151999,2.0054246542056404,35.031825796953626,6.424304763526916,87.085125387995,86.94722369315193,12.914874612004986,4.485145194272431,0.8382134621166842,29144348.0,TX,2051769000000.0,2355960000000.0,1815064000000.0,1876328000000.0,80838.0,64381.0,70400.0,62278.0
R,Chip,Roy,2018-01-01,1972,M,White,Christian,No,Open - Retired,116,no,No,21,TX,1972-08-07,rep,,RepChipRoy,1.0827906002929254e+18,412826,1972.0,51.0,0.677131123616365,Yes,5,Right Centrist,67.6,3.5,24.7,2.4,0.1,1.6,66.8,3.3,25.0,3.3,0.3,1.3,93.1,39,45.8,41,50.7,56,69797,122,76515,129,33.3,mexico_border,67.66766766766766,158.50918474671795,51.17309830590233,7.0,0.24236064377046,127.46225254146604,23.200626984126984,6.0,0.1886662110977915,0.7734080770597291,759931.0,6.952631091849663,51.08361603196436,1.83469549926759,33.80096952599179,4.082029941056139,91.95944458096244,91.8372166498058,8.04055541903756,2.12382997871383,8.624276284678322,43.29112161151999,2.0054246542056404,35.031825796953626,6.424304763526916,87.085125387995,86.94722369315193,12.914874612004986,4.485145194272431,0.8382134621166842,29144348.0,TX,2051769000000.0,2355960000000.0,1815064000000.0,1876328000000.0,80838.0,64381.0,70400.0,62278.0
R,Pete,Olson,2008-01-01,1962,M,White,Christian,No,Won,116,Navy,Yes,22,TX,1962-12-09,rep,,,,412302,1962.0,60.0,0.7885115328111059,Yes,15,Right Centrist,47.6,14.6,20.7,15.4,0.3,1.3,48.2,11.9,22.1,16.1,0.2,1.4,90.9,128,45.6,43,48.2,76,95463,25,105069,26,24.7,mexico_border,47.647647647647645,190.8022506537353,53.85635813344652,6.0,0.2823257931337614,127.46225254146604,23.200626984126984,6.0,0.1886662110977915,0.9426564823194776,990017.0,5.543873421743721,61.658925305994025,1.2087114450643763,26.816571807740115,2.824584193917191,94.08385591411918,94.01937053547786,5.916144085880817,1.88284844689925,8.624276284678322,43.29112161151999,2.0054246542056404,35.031825796953626,6.424304763526916,87.085125387995,86.94722369315193,12.914874612004986,4.485145194272431,0.8382134621166842,29144348.0,TX,2051769000000.0,2355960000000.0,1815064000000.0,1876328000000.0,80838.0,64381.0,70400.0,62278.0
R,Will,Hurd,2014-01-01,1977,M,Black,Christian,No,Won,116,no,No,23,TX,1977-08-19,rep,,,,412654,1977.0,46.0,0.6164999810211029,Yes,9,Right Centrist,30.8,3.8,62.9,1.3,0.4,0.8,28.5,3.0,66.2,1.3,0.3,0.6,75.9,414,21.8,352,40.2,139,54015,272,79499,109,18.4,mexico_border,30.8,64.1447465437788,19.293994434166954,5.0,0.1319129646418857,127.46225254146604,23.200626984126984,6.0,0.1886662110977915,0.7573798747518338,783246.0,8.490357953113184,39.90696685152509,2.350248928661457,33.71526027224603,8.436397151499873,82.19372321653643,82.11258507688429,17.806276783463574,7.019630703302243,8.624276284678322,43.29112161151999,2.0054246542056404,35.031825796953626,6.424304763526916,87.085125387995,86.94722369315193,12.914874612004986,4.485145194272431,0.8382134621166842,29144348.0,TX,2051769000000.0,2355960000000.0,1815064000000.0,1876328000000.0,80838.0,64381.0,70400.0,62278.0
